,antecedants,consequents,support,confidence
2344,"frozenset({'QAmpicillin', 'QDeviceAmprRbsPconsTer', 'QGreenFluorescence'})",frozenset({'QDeviceRbsPconsAmprTer'}),41,0.9761904761904762
2345,"frozenset({'QGreenFluorescence', 'QDeviceAmprRbsPconsTer'})","frozenset({'QAmpicillin', 'QDeviceRbsPconsAmprTer'})",41,0.8367346938775511
2346,"frozenset({'QAmpicillin', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",frozenset({'QGreenFluorescence'}),41,0.8541666666666666
2347,"frozenset({'QAmpicillin', 'QDeviceRbsPconsAmprTer'})","frozenset({'QGreenFluorescence', 'QDeviceAmprRbsPconsTer'})",41,0.803921568627451
2348,"frozenset({'QAmpicillin', 'QDeviceAmprRbsPconsTer'})","frozenset({'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})",41,0.8367346938775511
2349,"frozenset({'QDeviceRbsPconsAmprTer', 'QDeviceRbsPconsFlhdcTer', 'QBBFunctionTER'})",frozenset({'QDeviceGfpRbsPconsTer'}),39,0.9069767441860465
2350,"frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsAmprTer', 'QBBFunctionTER'})",frozenset({'QDeviceRbsPconsFlhdcTer'}),39,1.0
2351,"frozenset({'QDeviceRbsPconsAmprTer', 'QBBFunctionTER'})","frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",39,0.8863636363636364
2352,"frozenset({'QDeviceGfpRbsPconsTer', 'QBBFunctionTER'})","frozenset({'QDeviceRbsPconsAmprTer', 'QDeviceRbsPconsFlhdcTer'})",39,0.975
2353,"frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsFlhdcTer', 'QBBFunctionTER'})",frozenset({'QDeviceRbsPconsAmprTer'}),39,0.975
2354,"frozenset({'QDeviceRbsPconsFlhdcTer', 'QBBFunctionTER'})","frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",39,0.8297872340425532
2355,"frozenset({'QBBFunctionRBS', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",frozenset({'QDeviceRbsPconsFlhdcTer'}),39,1.0
2356,"frozenset({'QBBFunctionRBS', 'QDeviceRbsPconsAmprTer'})","frozenset({'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",39,0.9285714285714286
2357,"frozenset({'QBBFunctionRBS', 'QDeviceAmprRbsPconsTer'})","frozenset({'QDeviceRbsPconsAmprTer', 'QDeviceRbsPconsFlhdcTer'})",39,1.0
2358,"frozenset({'QDeviceRbsPconsAmprTer', 'QBBFunctionRBS', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QDeviceAmprRbsPconsTer'}),39,0.9285714285714286
2359,"frozenset({'QBBFunctionRBS', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QDeviceRbsPconsAmprTer'}),39,1.0
2360,"frozenset({'QBBFunctionRBS', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",39,0.78
2361,"frozenset({'QDeviceGfpRbsPconsTer', 'QAmpicillin', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QUnequipDevice'}),42,0.84
2362,"frozenset({'QDeviceGfpRbsPconsTer', 'QAmpicillin'})","frozenset({'QUnequipDevice', 'QDeviceRbsPconsFlhdcTer'})",42,0.84
2363,"frozenset({'QUnequipDevice', 'QAmpicillin', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QDeviceGfpRbsPconsTer'}),42,0.9333333333333333
2364,"frozenset({'QUnequipDevice', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QAmpicillin'})",42,0.7924528301886793
2365,"frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QAmpicillin'}),42,0.8936170212765957
2366,"frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer', 'QAmpicillin'})",frozenset({'QDeviceRbsPconsFlhdcTer'}),42,1.0
2367,"frozenset({'QUnequipDevice', 'QAmpicillin'})","frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",42,0.75
2368,"frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer'})","frozenset({'QAmpicillin', 'QDeviceRbsPconsFlhdcTer'})",42,0.8936170212765957
2369,"frozenset({'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QUnequipDevice'}),42,0.7777777777777778
2370,"frozenset({'QUnequipDevice', 'QGreenFluorescence', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QGenotypePhenotype'}),42,0.9130434782608695
2371,"frozenset({'QUnequipDevice', 'QGenotypePhenotype', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QGreenFluorescence'}),42,0.8571428571428571
2372,"frozenset({'QUnequipDevice', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QGenotypePhenotype', 'QGreenFluorescence'})",42,0.7924528301886793
2373,"frozenset({'QUnequipDevice', 'QGenotypePhenotype', 'QGreenFluorescence'})",frozenset({'QDeviceRbsPconsFlhdcTer'}),42,0.7924528301886793
2374,"frozenset({'QDeviceRbsPconsAmprTer', 'QBBFunctionRBS', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QDeviceGfpRbsPconsTer'}),40,0.9523809523809523
2375,"frozenset({'QDeviceGfpRbsPconsTer', 'QBBFunctionRBS', 'QDeviceRbsPconsAmprTer'})",frozenset({'QDeviceRbsPconsFlhdcTer'}),40,1.0
2376,"frozenset({'QBBFunctionRBS', 'QDeviceRbsPconsAmprTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",40,0.9523809523809523
2377,"frozenset({'QDeviceGfpRbsPconsTer', 'QBBFunctionRBS'})","frozenset({'QDeviceRbsPconsAmprTer', 'QDeviceRbsPconsFlhdcTer'})",40,0.975609756097561
2378,"frozenset({'QDeviceGfpRbsPconsTer', 'QBBFunctionRBS', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QDeviceRbsPconsAmprTer'}),40,0.975609756097561
2379,"frozenset({'QBBFunctionRBS', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",40,0.8
2380,"frozenset({'QAmpicillin', 'QGreenFluorescence', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QDeviceGfpRbsPconsTer'}),43,0.86
2381,"frozenset({'QDeviceGfpRbsPconsTer', 'QGreenFluorescence', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QAmpicillin'}),43,0.8431372549019608
2382,"frozenset({'QDeviceGfpRbsPconsTer', 'QAmpicillin', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QGreenFluorescence'}),43,0.86
2383,"frozenset({'QDeviceGfpRbsPconsTer', 'QAmpicillin'})","frozenset({'QGreenFluorescence', 'QDeviceRbsPconsFlhdcTer'})",43,0.86
2384,"frozenset({'QDeviceGfpRbsPconsTer', 'QAmpicillin', 'QGreenFluorescence'})",frozenset({'QDeviceRbsPconsFlhdcTer'}),43,1.0
2385,"frozenset({'QDeviceGfpRbsPconsTer', 'QGreenFluorescence'})","frozenset({'QAmpicillin', 'QDeviceRbsPconsFlhdcTer'})",43,0.8431372549019608
2386,"frozenset({'QBBFunctionRBS', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QDeviceGfpRbsPconsTer'}),38,0.9743589743589743
2387,"frozenset({'QBBFunctionRBS', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceAmprRbsPconsTer'})",38,0.76
2388,"frozenset({'QDeviceGfpRbsPconsTer', 'QBBFunctionRBS', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QDeviceAmprRbsPconsTer'}),38,0.926829268292683
2389,"frozenset({'QDeviceGfpRbsPconsTer', 'QBBFunctionRBS', 'QDeviceAmprRbsPconsTer'})",frozenset({'QDeviceRbsPconsFlhdcTer'}),38,1.0
2390,"frozenset({'QBBFunctionRBS', 'QDeviceAmprRbsPconsTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",38,0.9743589743589743
2391,"frozenset({'QDeviceGfpRbsPconsTer', 'QBBFunctionRBS'})","frozenset({'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",38,0.926829268292683
2392,"frozenset({'QGreenFluorescence', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QAmpicillin'}),42,0.8571428571428571
2393,"frozenset({'QAmpicillin', 'QGreenFluorescence', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QDeviceAmprRbsPconsTer'}),42,0.84
2394,"frozenset({'QAmpicillin', 'QDeviceAmprRbsPconsTer', 'QGreenFluorescence'})",frozenset({'QDeviceRbsPconsFlhdcTer'}),42,1.0
2395,"frozenset({'QGreenFluorescence', 'QDeviceAmprRbsPconsTer'})","frozenset({'QAmpicillin', 'QDeviceRbsPconsFlhdcTer'})",42,0.8571428571428571
2396,"frozenset({'QAmpicillin', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QGreenFluorescence'}),42,0.8571428571428571
2397,"frozenset({'QAmpicillin', 'QDeviceAmprRbsPconsTer'})","frozenset({'QGreenFluorescence', 'QDeviceRbsPconsFlhdcTer'})",42,0.8571428571428571
2398,"frozenset({'QAmpicillin', 'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})",frozenset({'QGenotypePhenotype'}),40,0.9302325581395349
2399,"frozenset({'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})","frozenset({'QGenotypePhenotype', 'QAmpicillin'})",40,0.7843137254901961
2400,"frozenset({'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})",frozenset({'QAmpicillin'}),40,0.851063829787234
2401,"frozenset({'QGenotypePhenotype', 'QAmpicillin', 'QDeviceRbsPconsAmprTer'})",frozenset({'QGreenFluorescence'}),40,0.851063829787234
2402,"frozenset({'QAmpicillin', 'QDeviceRbsPconsAmprTer'})","frozenset({'QGenotypePhenotype', 'QGreenFluorescence'})",40,0.7843137254901961
2403,"frozenset({'QGenotypePhenotype', 'QAmpicillin', 'QGreenFluorescence'})",frozenset({'QDeviceRbsPconsAmprTer'}),40,0.7547169811320755
2404,"frozenset({'QGreenFluorescence', 'QBioBricksDevicesComposition', 'QDeviceRbsPconsAmprTer'})",frozenset({'QDeviceRbsPconsFlhdcTer'}),37,1.0
2405,"frozenset({'QDeviceRbsPconsAmprTer', 'QBioBricksDevicesComposition', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QGreenFluorescence'}),37,0.8222222222222222
2406,"frozenset({'QBioBricksDevicesComposition', 'QDeviceRbsPconsAmprTer'})","frozenset({'QGreenFluorescence', 'QDeviceRbsPconsFlhdcTer'})",37,0.8222222222222222
2407,"frozenset({'QGreenFluorescence', 'QBioBricksDevicesComposition', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QDeviceRbsPconsAmprTer'}),37,0.8809523809523809
2408,"frozenset({'QDeviceRbsPconsAmprTer', 'QGenotypePhenotype', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QDeviceGfpRbsPconsTer'}),52,0.8813559322033898
2409,"frozenset({'QDeviceRbsPconsAmprTer', 'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QGenotypePhenotype'}),52,0.896551724137931
2410,"frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QGenotypePhenotype', 'QDeviceRbsPconsAmprTer'})",52,0.8387096774193549
2411,"frozenset({'QDeviceRbsPconsFlhdcTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype'})",52,0.8
2412,"frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QGenotypePhenotype', 'QDeviceRbsPconsFlhdcTer'})",52,0.896551724137931
2413,frozenset({'QDeviceRbsPconsAmprTer'}),"frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QDeviceRbsPconsFlhdcTer'})",52,0.7878787878787878
2414,frozenset({'QDeviceGfpRbsPconsTer'}),"frozenset({'QDeviceRbsPconsAmprTer', 'QGenotypePhenotype', 'QDeviceRbsPconsFlhdcTer'})",52,0.8387096774193549
2415,"frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QDeviceRbsPconsAmprTer'})",frozenset({'QDeviceRbsPconsFlhdcTer'}),52,1.0
2416,"frozenset({'QGenotypePhenotype', 'QDeviceRbsPconsAmprTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",52,0.8666666666666667
2417,"frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype'})","frozenset({'QDeviceRbsPconsAmprTer', 'QDeviceRbsPconsFlhdcTer'})",52,0.9629629629629629
2418,"frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QDeviceRbsPconsAmprTer'}),52,0.9629629629629629
2419,"frozenset({'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer', 'QBBNameTerminator'})",frozenset({'QDeviceGfpRbsPconsTer'}),38,0.9743589743589743
2420,"frozenset({'QDeviceRbsPconsAmprTer', 'QBBNameTerminator'})","frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceAmprRbsPconsTer'})",38,0.8837209302325582
2421,"frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsAmprTer', 'QBBNameTerminator'})",frozenset({'QDeviceAmprRbsPconsTer'}),38,0.95
2422,"frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceAmprRbsPconsTer', 'QBBNameTerminator'})",frozenset({'QDeviceRbsPconsAmprTer'}),38,1.0
2423,"frozenset({'QDeviceAmprRbsPconsTer', 'QBBNameTerminator'})","frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",38,0.9743589743589743
2424,"frozenset({'QDeviceGfpRbsPconsTer', 'QBBNameTerminator'})","frozenset({'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",38,0.9047619047619048
2425,"frozenset({'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer', 'QBBFunctionTER'})",frozenset({'QDeviceGfpRbsPconsTer'}),37,0.9487179487179487
2426,"frozenset({'QDeviceRbsPconsAmprTer', 'QBBFunctionTER'})","frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceAmprRbsPconsTer'})",37,0.8409090909090909
2427,"frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsAmprTer', 'QBBFunctionTER'})",frozenset({'QDeviceAmprRbsPconsTer'}),37,0.9487179487179487
2428,"frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceAmprRbsPconsTer', 'QBBFunctionTER'})",frozenset({'QDeviceRbsPconsAmprTer'}),37,1.0
2429,"frozenset({'QDeviceAmprRbsPconsTer', 'QBBFunctionTER'})","frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",37,0.9487179487179487
2430,"frozenset({'QDeviceGfpRbsPconsTer', 'QBBFunctionTER'})","frozenset({'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",37,0.925
2431,"frozenset({'QDeviceRbsPconsAmprTer', 'QDeviceRbsPconsFlhdcTer', 'QBBNameTerminator'})",frozenset({'QDeviceGfpRbsPconsTer'}),40,0.9302325581395349
2432,"frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsAmprTer', 'QBBNameTerminator'})",frozenset({'QDeviceRbsPconsFlhdcTer'}),40,1.0
2433,"frozenset({'QDeviceRbsPconsAmprTer', 'QBBNameTerminator'})","frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",40,0.9302325581395349
2434,"frozenset({'QDeviceGfpRbsPconsTer', 'QBBNameTerminator'})","frozenset({'QDeviceRbsPconsAmprTer', 'QDeviceRbsPconsFlhdcTer'})",40,0.9523809523809523
2435,"frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsFlhdcTer', 'QBBNameTerminator'})",frozenset({'QDeviceRbsPconsAmprTer'}),40,0.9523809523809523
2436,"frozenset({'QDeviceRbsPconsFlhdcTer', 'QBBNameTerminator'})","frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",40,0.8
2437,"frozenset({'QDeviceGfpRbsPconsTer', 'QAmpicillin', 'QGreenFluorescence'})",frozenset({'QUnequipDevice'}),38,0.8837209302325582
2438,"frozenset({'QDeviceGfpRbsPconsTer', 'QAmpicillin'})","frozenset({'QUnequipDevice', 'QGreenFluorescence'})",38,0.76
2439,"frozenset({'QUnequipDevice', 'QAmpicillin', 'QGreenFluorescence'})",frozenset({'QDeviceGfpRbsPconsTer'}),38,0.7916666666666666
2440,"frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer', 'QGreenFluorescence'})",frozenset({'QAmpicillin'}),38,0.926829268292683
2441,"frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer', 'QAmpicillin'})",frozenset({'QGreenFluorescence'}),38,0.9047619047619048
2442,"frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer'})","frozenset({'QAmpicillin', 'QGreenFluorescence'})",38,0.8085106382978723
2443,"frozenset({'QAmpicillin', 'QDeviceAmprRbsPconsTer', 'QGreenFluorescence'})",frozenset({'QUnequipDevice'}),38,0.9047619047619048
2444,"frozenset({'QGreenFluorescence', 'QDeviceAmprRbsPconsTer'})","frozenset({'QUnequipDevice', 'QAmpicillin'})",38,0.7755102040816326
2445,"frozenset({'QAmpicillin', 'QDeviceAmprRbsPconsTer'})","frozenset({'QUnequipDevice', 'QGreenFluorescence'})",38,0.7755102040816326
2446,"frozenset({'QUnequipDevice', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer'})",frozenset({'QAmpicillin'}),38,0.926829268292683
2447,"frozenset({'QUnequipDevice', 'QAmpicillin', 'QGreenFluorescence'})",frozenset({'QDeviceAmprRbsPconsTer'}),38,0.7916666666666666
2448,"frozenset({'QUnequipDevice', 'QAmpicillin', 'QDeviceAmprRbsPconsTer'})",frozenset({'QGreenFluorescence'}),38,0.926829268292683
2449,"frozenset({'QUnequipDevice', 'QDeviceAmprRbsPconsTer'})","frozenset({'QAmpicillin', 'QGreenFluorescence'})",38,0.8444444444444444
2450,"frozenset({'QDeviceRbsPconsAmprTer', 'QGreenFluorescence', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QUnequipDevice'}),41,0.82
2451,"frozenset({'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})","frozenset({'QUnequipDevice', 'QDeviceRbsPconsFlhdcTer'})",41,0.803921568627451
2452,"frozenset({'QUnequipDevice', 'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})",frozenset({'QDeviceRbsPconsFlhdcTer'}),41,0.9761904761904762
2453,"frozenset({'QUnequipDevice', 'QDeviceRbsPconsAmprTer', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QGreenFluorescence'}),41,0.8723404255319149
2454,"frozenset({'QUnequipDevice', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})",41,0.7735849056603774
2455,"frozenset({'QUnequipDevice', 'QDeviceRbsPconsAmprTer'})","frozenset({'QGreenFluorescence', 'QDeviceRbsPconsFlhdcTer'})",41,0.8541666666666666
2456,"frozenset({'QUnequipDevice', 'QGreenFluorescence', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QDeviceRbsPconsAmprTer'}),41,0.8913043478260869
2457,"frozenset({'QAmpicillin', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",frozenset({'QUnequipDevice'}),40,0.8333333333333334
2458,"frozenset({'QAmpicillin', 'QDeviceRbsPconsAmprTer'})","frozenset({'QUnequipDevice', 'QDeviceAmprRbsPconsTer'})",40,0.7843137254901961
2459,"frozenset({'QAmpicillin', 'QDeviceAmprRbsPconsTer'})","frozenset({'QUnequipDevice', 'QDeviceRbsPconsAmprTer'})",40,0.8163265306122449
2460,"frozenset({'QUnequipDevice', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",frozenset({'QAmpicillin'}),40,0.9090909090909091
2461,"frozenset({'QUnequipDevice', 'QAmpicillin', 'QDeviceRbsPconsAmprTer'})",frozenset({'QDeviceAmprRbsPconsTer'}),40,0.9523809523809523
2462,"frozenset({'QUnequipDevice', 'QDeviceRbsPconsAmprTer'})","frozenset({'QAmpicillin', 'QDeviceAmprRbsPconsTer'})",40,0.8333333333333334
2463,"frozenset({'QUnequipDevice', 'QAmpicillin', 'QDeviceAmprRbsPconsTer'})",frozenset({'QDeviceRbsPconsAmprTer'}),40,0.975609756097561
2464,"frozenset({'QUnequipDevice', 'QDeviceAmprRbsPconsTer'})","frozenset({'QAmpicillin', 'QDeviceRbsPconsAmprTer'})",40,0.8888888888888888
2465,"frozenset({'QGreenFluorescence', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",frozenset({'QDeviceGfpRbsPconsTer'}),47,0.9791666666666666
2466,"frozenset({'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceAmprRbsPconsTer'})",47,0.9215686274509803
2467,"frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",frozenset({'QGreenFluorescence'}),47,0.8545454545454545
2468,"frozenset({'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QGreenFluorescence'})",47,0.8103448275862069
2469,"frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QGreenFluorescence', 'QDeviceAmprRbsPconsTer'})",47,0.8103448275862069
2470,"frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceAmprRbsPconsTer'})","frozenset({'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})",47,0.8392857142857143
2471,frozenset({'QDeviceAmprRbsPconsTer'}),"frozenset({'QDeviceGfpRbsPconsTer', 'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})",47,0.7704918032786885
2472,frozenset({'QDeviceGfpRbsPconsTer'}),"frozenset({'QGreenFluorescence', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",47,0.7580645161290323
2473,"frozenset({'QDeviceGfpRbsPconsTer', 'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})",frozenset({'QDeviceAmprRbsPconsTer'}),47,0.9791666666666666
2474,"frozenset({'QDeviceGfpRbsPconsTer', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer'})",frozenset({'QDeviceRbsPconsAmprTer'}),47,0.9791666666666666
2475,"frozenset({'QGreenFluorescence', 'QDeviceAmprRbsPconsTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",47,0.9591836734693877
2476,"frozenset({'QDeviceGfpRbsPconsTer', 'QGreenFluorescence'})","frozenset({'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",47,0.9215686274509803
2477,"frozenset({'QGenotypePhenotype', 'QBBFunctionRBS', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QDeviceGfpRbsPconsTer'}),38,0.8444444444444444
2478,"frozenset({'QDeviceGfpRbsPconsTer', 'QBBFunctionRBS', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QGenotypePhenotype'}),38,0.926829268292683
2479,"frozenset({'QBBFunctionRBS', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype'})",38,0.76
2480,"frozenset({'QDeviceGfpRbsPconsTer', 'QBBFunctionRBS'})","frozenset({'QGenotypePhenotype', 'QDeviceRbsPconsFlhdcTer'})",38,0.926829268292683
2481,"frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QBBFunctionRBS'})",frozenset({'QDeviceRbsPconsFlhdcTer'}),38,1.0
2482,"frozenset({'QGenotypePhenotype', 'QBBFunctionRBS'})","frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",38,0.7755102040816326
2483,"frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer'})",frozenset({'QBioBricksDevicesComposition'}),38,0.7755102040816326
2484,"frozenset({'QDeviceAmprRbsPconsTer', 'QGenotypePhenotype', 'QBioBricksDevicesComposition'})",frozenset({'QDeviceGfpRbsPconsTer'}),38,0.95
2485,"frozenset({'QDeviceAmprRbsPconsTer', 'QDeviceGfpRbsPconsTer', 'QBioBricksDevicesComposition'})",frozenset({'QGenotypePhenotype'}),38,0.926829268292683
2486,"frozenset({'QDeviceGfpRbsPconsTer', 'QBioBricksDevicesComposition'})","frozenset({'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer'})",38,0.8636363636363636
2487,"frozenset({'QBioBricksDevicesComposition', 'QDeviceAmprRbsPconsTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype'})",38,0.8837209302325582
2488,"frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QBioBricksDevicesComposition'})",frozenset({'QDeviceAmprRbsPconsTer'}),38,0.95
2489,"frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QUnequipDevice'}),44,0.7857142857142857
2490,"frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceAmprRbsPconsTer'})","frozenset({'QUnequipDevice', 'QDeviceRbsPconsFlhdcTer'})",44,0.7857142857142857
2491,"frozenset({'QUnequipDevice', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QDeviceGfpRbsPconsTer'}),44,0.9777777777777777
2492,"frozenset({'QUnequipDevice', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceAmprRbsPconsTer'})",44,0.8301886792452831
2493,"frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QDeviceAmprRbsPconsTer'}),44,0.9361702127659575
2494,"frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer', 'QDeviceAmprRbsPconsTer'})",frozenset({'QDeviceRbsPconsFlhdcTer'}),44,1.0
2495,"frozenset({'QUnequipDevice', 'QDeviceAmprRbsPconsTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",44,0.9777777777777777
2496,"frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer'})","frozenset({'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",44,0.9361702127659575
2497,"frozenset({'QGenotypePhenotype', 'QAmpicillin', 'QDeviceRbsPconsAmprTer'})",frozenset({'QDeviceRbsPconsFlhdcTer'}),47,1.0
